video_id;comment_id;comment;comment_likes
eWRfhZUzrAc;148;"Rock paper scissors still works this way with just one function call ??<br><br><br>import random<br><br>def choice():<br>	player_choice = input(&quot;enter options rock, paper or scissors: &quot;)<br>	choices = [&quot;rock&quot;, &quot;paper&quot;, &quot;scissors&quot;]<br>	computer_choice = random.choice(choices)<br>	<br>	print(f&quot;you chose {player_choice},while computer chose {computer_choice}&quot;)<br>	<br>	if player_choice == computer_choice:<br>		print(&quot;Its a tie&quot;)<br>	elif player_choice == &quot;rock&quot; and computer_choice == &quot;scissors&quot;:<br>		print(&quot;rock smashes scissors. You win&quot;)<br>	elif player_choice == &quot;scissors&quot; and computer_choice == &quot;rock&quot;:<br>		print(&quot;rock smashes scissors. You loose&quot;)<br>	elif player_choice == &quot;scissors&quot; and computer_choice == &quot;paper&quot;:<br>		print(&quot;scissors cuts paper. You win&quot;)<br>	elif player_choice == &quot;paper&quot; and computer_choice == &quot;scissors&quot;:<br>		print(&quot;scissors cuts paper. You loose&quot;)<br>	elif player_choice == &quot;paper&quot; and computer_choice == &quot;rock&quot;:<br>		print(&quot;paper covers rock. You win&quot;)<br>	else:<br>		print(&quot;paper covers rock. You loose&quot;)";1
eWRfhZUzrAc;149;Hi sir i want to know abbot python and i finely find you;0
eWRfhZUzrAc;150;I am impressed by your course, im loving every minute!;1
eWRfhZUzrAc;151;"first day learn coding , it&#39;s kind of frustrated but ok I accept the challenge <a href=""UCkszU2WH9gy1mb0dV-11UJg/hf90Xv-jHeOR8gSxxrToBA""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/text-yellow-goal""></a><br>although English is not my native language , I learn some of it and then able to understand this course (not 100% of course)<br>hope that I&#39;d be rich in the future<br>thanks Beau for sharing this valuable information , i learned a lot<br>my eyes hurt ??";1
eWRfhZUzrAc;152;"wow ?? cool explanation, yo&#39; bro I&#39;ll stand with you till I reach the top";0
eWRfhZUzrAc;153;"Hey just a suggestion: if you are a beginner this video might not be the best for you. Or if your are young (below 18) this video is not for you. Because this video doens&#39;t explain the basics of the basics very well like what is a variable or what is a function exactly. So i recommend watching cs50python by mit from thier website. That series of lectures explain python from extreme basics. Thanks";3
eWRfhZUzrAc;154;How do I solve this <br>syntax error : “ return “ out of function;0
eWRfhZUzrAc;155;"I am trying the Check_win function to get the return &#39; its a Tie &#39; .... but it does not work , i have input the exactly same value and still nothing .  I cant believe i am stuck at 30 mins .... <br>I could  get it to work but only if i put print instead return , do you know what i did wrong?";0
eWRfhZUzrAc;156;I love how he says button, its adorable.;1
eWRfhZUzrAc;157;"Great tutorial. I don&#39;t understand the logic of this line: ```while dealer_hand_value &lt; 17:``` Why 17 ? Sort of answering my own question: simply because that&#39;s the rule, &quot;If the total is 17 or higher, the dealer is required to stay.&quot; OK… It feels… arbitrary, but I guess it&#39;s based on probability.";0
eWRfhZUzrAc;158;thanx for this tutorial !;0
eWRfhZUzrAc;159;"I see, so it&#39;s still more better on the PC";0
eWRfhZUzrAc;160;"Is this list comprehension instead? <a href=""https://www.youtube.com/watch?v=eWRfhZUzrAc&amp;t=12131"">3:22:11</a>";0
eWRfhZUzrAc;161;Python is the evergreen programming language.<br>Proper mentorship and guidance is very important for learning python if you are a beginner.??;0
eWRfhZUzrAc;162;This guy is kinda hot.;0
eWRfhZUzrAc;163;"Day 1 - <a href=""https://www.youtube.com/watch?v=eWRfhZUzrAc&amp;t=1740"">29:00</a><br>Day 1 - <a href=""https://www.youtube.com/watch?v=eWRfhZUzrAc&amp;t=3263"">54:23</a><br>Day 2 - <a href=""https://www.youtube.com/watch?v=eWRfhZUzrAc&amp;t=4763"">1:19:23</a>, <a href=""https://www.youtube.com/watch?v=eWRfhZUzrAc&amp;t=5808"">1:36:48</a><br>Day 3 - <a href=""https://www.youtube.com/watch?v=eWRfhZUzrAc&amp;t=1908"">31:48</a><br>Day 4 -";1
eWRfhZUzrAc;164;i absolutely love how excited he is to be doing this, he fumbles his words often but it shows hes trying, and i love that.;2
eWRfhZUzrAc;165;Thank you for making this tutorial!;0
eWRfhZUzrAc;166;So [] is considered a false value if its before or, but not if it comes after or.;0
eWRfhZUzrAc;167;Thank you!!!!!;0
eWRfhZUzrAc;168;Thanks!;0
eWRfhZUzrAc;169;tips for beginner: learn data structure and algorithm first before watching this video or start coding;0
eWRfhZUzrAc;170;Replit free?;0
eWRfhZUzrAc;171;"Can anyone please explain for the rock paper scissor??<br><br>Why result = checkWin(choices[&quot;player&quot;],choices[&quot;computer&quot;]) and not result = checkWin(player,computer)";0
eWRfhZUzrAc;172;This wont help an absolute beginner.<br>Explaination for some complex topics like decorators etc is too small.;2
eWRfhZUzrAc;173;I thought this was a video of hunting python in the jungle;6
eWRfhZUzrAc;174;Copy/Paste doesnt seem to work for me. I have to type it in manually.;0
eWRfhZUzrAc;175;"I got the blackjack game working. The only problem is that the if and elif for when the player or the dealer busts or blackjacks, the printed message prints twice. For winning on points, everything works perfectly. I can&#39;t find anything wrong with my coding. It matches the video coding exactly. Any change I make, like deleting all the return True except for one at the end of the if loop, causes problems (like running through all games in the run immediately without asking for hits or stands). Has anyone else had this issue with the blackjack game? If so, how can it be corrected? BTW, I&#39;m coding in PyCharm.";0
eWRfhZUzrAc;176;thanks  the course is really amazing????;0
eWRfhZUzrAc;177;Absolutely not for beginners;0
eWRfhZUzrAc;178;Good!;0
eWRfhZUzrAc;179;If l ever had to fight the matrix l would take this guy with me;0
eWRfhZUzrAc;180;"I&#39;m a beginner in python, and I like this video. But as a beginner, is there  any advice on how to retain these concepts and lesson and make it stay? I am also taking notes, but I&#39;m having a hard time with retaining it even if I re-read them again.";1
eWRfhZUzrAc;181;"I am a beginner, so as a challenge, I decided to write my own version of Paper Scissors Stone. Let me know where it could be improved. Had to remove Spock and Lizard for simplicity.<br>----<br>import random<br><br>hand = (&#39;paper&#39;, &#39;scissors&#39;, &#39;stone&#39;)<br>action = (&#39;covers&#39;, &#39;cuts&#39;, &#39;smashes&#39;)<br><br>while True:<br>    cpu = random.randint(0, 2)<br>    player = int(input(&#39;1-Paper, 2-Scissors or 3-Stone\n&#39;))-1<br>    print(&#39;Computer picked&#39;, hand[cpu])<br>    print(&#39;Player picked&#39;, hand[player])<br>    if cpu == player:<br>        print(&#39;Tie!\n&#39;)<br>    elif cpu == (player+1)%3:<br>        print(hand[cpu].title(), action[cpu], hand[player])<br>        print(&#39;Computer wins!\n&#39;)<br>    else:<br>        print(hand[player].title(), action[player], hand[cpu])<br>        print(&#39;Player wins!\n&#39;)";0
eWRfhZUzrAc;182;Guys believe me this is the best course;2
eWRfhZUzrAc;183;"on my one say 17 min in at the top line its says the pylance isn&#39;t closed";1
eWRfhZUzrAc;184;thank you!!!!;0
eWRfhZUzrAc;185;THE BEST PYTHON TRAINING COURSE VIDEO EVER!!!;0
eWRfhZUzrAc;186;"<a href=""https://www.youtube.com/watch?v=eWRfhZUzrAc&amp;t=5400"">1:30:00</a>but what the heck is enum?";1
eWRfhZUzrAc;187;"<a href=""https://www.youtube.com/watch?v=eWRfhZUzrAc&amp;t=3970"">1:06:10</a> you might want to explain why “0” is false?";0
eWRfhZUzrAc;188;Thank you so much for this tutorial man, it has been helping me a lot;0
eWRfhZUzrAc;189;That rock-paper-scissors game is a bit convoluted. ??;0
eWRfhZUzrAc;190;"Thank you for a great course!. I just finished watching this from zero knowledge of python, and now I&#39;m making a game of dominoes. So much fun ! :D";1
eWRfhZUzrAc;191;"Are you able to help me? I do not know what I am doing wrong:<br>userName = &quot;Bob Enders&quot;<br>couponpercentage = &quot;50%&quot;<br>datesubscribed = &quot;March 21, 2024&quot;<br>greeting = &quot;Hello &quot; + &quot;userName&quot;<br>print(greeting)<br>print(&quot;You are subscribed to our newsletter on &quot; + &quot;datesubscribed&quot;)<br>print(&quot;I would like to offer you a &quot; + &quot;couponpercentage&quot; + &quot; coupon.&quot;)<br>print(&quot;Loyal customers like you are hard to find.)<br>print(&quot;Goodbye &quot; + userName)";0
eWRfhZUzrAc;192;"<a href=""https://www.youtube.com/watch?v=eWRfhZUzrAc&amp;t=6356"">1:45:56</a><br><br><a href=""https://www.youtube.com/watch?v=eWRfhZUzrAc&amp;t=8400"">2:20:00</a><br><br><a href=""https://www.youtube.com/watch?v=eWRfhZUzrAc&amp;t=9900"">2:45:00</a><br><br><a href=""https://www.youtube.com/watch?v=eWRfhZUzrAc&amp;t=11340"">3:09:00</a>";0
eWRfhZUzrAc;193;"<a href=""https://www.youtube.com/watch?v=eWRfhZUzrAc&amp;t=1563"">26:03</a>   scream voice??????";0
eWRfhZUzrAc;194;evi am new to programming. so everytime i print, with the exaple you give, it says error.what am i doing wrong?;0
eWRfhZUzrAc;195;"<a href=""https://www.youtube.com/watch?v=eWRfhZUzrAc&amp;t=2971"">49:31</a> that&#39;s what you&#39;re looking for, thank me later";0
eWRfhZUzrAc;196;bro if you did this in dark mode the video would have been so much better!;0
eWRfhZUzrAc;197;An excellent tutorial;0
eWRfhZUzrAc;198;Watched your video. Sorry to say your explanations in several parts were a bit confusing. (eg. Decorators, Operator overload)<br>I watched another tutorial by a different person on C# (Giraffe Academy) and his explanations were far more clearer.;0
eWRfhZUzrAc;199;"<a href=""https://www.youtube.com/watch?v=eWRfhZUzrAc&amp;t=2533"">42:13</a> my g these are colons : not semi colons ; …. Good tutorial nevertheless!";0
eWRfhZUzrAc;200;"This mf has ruined my dream of learning to code and land a job. Going back to doing what I have always done, flipping burgers. Haha. Next time, you create a video don&#39;t scare the hell out of learners who actually want to learn and change life.";0
eWRfhZUzrAc;201;"Got this from Gemini: <br><br>import random<br><br># Spelregels<br>spelregels = {&quot;steen&quot;: {&quot;papier&quot;: &quot;verliest&quot;, &quot;schaar&quot;: &quot;wint&quot;},<br>               &quot;papier&quot;: {&quot;steen&quot;: &quot;wint&quot;, &quot;schaar&quot;: &quot;verliest&quot;},<br>               &quot;schaar&quot;: {&quot;steen&quot;: &quot;verliest&quot;, &quot;papier&quot;: &quot;wint&quot;}}<br><br># Gebruikersinvoer<br>speler_keuze = input(&quot;Kies steen, papier of schaar: &quot;).lower()<br><br># Computerkeuze<br>computer_keuze = random.choice(list(spelregels.keys()))<br><br># Bepaal winnaar<br>resultaat = spelregels[speler_keuze][computer_keuze]<br><br># Toon resultaat<br>print(f&quot;Jij koos {speler_keuze} en de computer koos {computer_keuze}.&quot;)<br>print(f&quot;Je {resultaat}!&quot;)";0
eWRfhZUzrAc;202;"@ <a href=""https://www.youtube.com/watch?v=eWRfhZUzrAc&amp;t=995"">16:35</a>";0
eWRfhZUzrAc;203;this game is hard to get?????;0
eWRfhZUzrAc;204;HI You know what site there is TOOL WWE2K23;0
eWRfhZUzrAc;205;"This video is amazing! I didn&#39;t know any python before this, and now I feel like an expert I would definently reccomend this to anybody who knows not very much python, or none at all.";0
eWRfhZUzrAc;206;"Question. On every single coding studio (replit, visual studio, etc) it will not, under any circumstances, process the &quot;elif&quot; function. It says invalid syntax every single time on every single platform";0
eWRfhZUzrAc;207;Why this course start from function?. It start from the very difficult.;1
eWRfhZUzrAc;208;"<a href=""https://www.youtube.com/watch?v=eWRfhZUzrAc&amp;t=751"">0:12:31</a> RPS - Dictionaries";0
eWRfhZUzrAc;209;"<a href=""https://www.youtube.com/watch?v=eWRfhZUzrAc&amp;t=5679"">1:34:39</a> -- Pausing here today";1
eWRfhZUzrAc;210;????????????.??;0
eWRfhZUzrAc;211;Team 10 Years Old Ppl who wants to be proggrammers lmao<br>??;0
eWRfhZUzrAc;212;"Great video! It took me 2 hours to make and totally understand the RPS game code, but I learned a ton! Now with the help of Google I modified it so you can play it with 2 people where you don&#39;t see what the first person typed in the terminal. Next to that I build a loop that checks if you enter a valid answer (rock, paper, scissors) in the get_choices part.";0
eWRfhZUzrAc;213;"This is really valuable information and I appreciate it so much . Now with that being said it has to be true that programmers think differently than most people because apparently most of the comment section found this to be one of the easiest tutorials to follow. I on the other hand felt like the examples could have been better and more structured to something we&#39;d use to produce an actual program , I know that in the end we do but I mean before that there are a lot of confusing examples with random words and functions that could have been applied better. I had to disassociate my normal thought process and keep a very open mind to what I&#39;ve known to be &quot;programmer brain&quot;lol this is why I got into coding btw I love spoken languages and have learned many on my own and always find it interesting what gets lost in translation . Many times I&#39;ve been told I should consider programming for the reason of being able to encapsulate an intent . Sorry for the rant just wanted you to know that if this tutorial made sense to you the whole way through, you are definitely meant for coding ?? .";1
eWRfhZUzrAc;214;This video helps me learn python in an easy way!Appreciated!;0
eWRfhZUzrAc;215;"Thank you so much for this tutorial, I&#39;ve been wanting to learn programming for a long time but was intimidated by it and the fact all the apps require payment to use. Can&#39;t believe this quality of education is free! I&#39;m still learning but you&#39;ve given me a great foundation, thank you again!";0
eWRfhZUzrAc;216;"My Code is 1=1 the same as in the Video, regarding the small Game at the beginning but it doesn&#39;t work. This is what it says:<br><br>Enter a Choice (Rock, Paper, Scissors):  <br>player chose  , computer chose Paper <br>None<br><br>I am choosing something different all the time and the end is always the same";0
eWRfhZUzrAc;217;"<a href=""https://www.youtube.com/watch?v=eWRfhZUzrAc&amp;t=757"">12:37</a>";0
eWRfhZUzrAc;218;He writes the code incorrectly ??? ????  ????? ????? ????;0
eWRfhZUzrAc;219;"Can someone help me, please. I don&#39;t find the problem, my card only display one.";0
eWRfhZUzrAc;220;"<a href=""https://www.youtube.com/watch?v=eWRfhZUzrAc&amp;t=2030"">33:50</a> Your Code doesn&#39;t work in my Console. I have to replace the &quot;return&quot; with Print or else it doesn&#39;t show the answer sentences. This is my Code that worked for me:<br><br>import random<br><br>def get_choices():<br> player_choice = input(&quot;Enter a Choice (rock, paper, scissors):  &quot;)<br> options = [&quot;rock&quot;, &quot;paper&quot;, &quot;scissors&quot;]<br> computer_choice = random.choice(options)<br> choices = {&quot;player&quot;: player_choice, &quot;computer&quot;: computer_choice}<br> return choices<br><br>def check_win(player, computer):<br>  print(f&quot;player chose {player}, computer chose {computer} &quot;)<br>  if player == computer:<br>    print(&quot;It&#39;s a tie!&quot;)<br>  elif player == &quot;rock&quot; and computer == &quot;scissors&quot;:<br>    print(&quot;Rock shmashes scissors! You Win!!&quot;)<br>  elif player == &quot;rock&quot; and computer == &quot;paper&quot;:<br>    print(&quot;Your Rock gets covered! You Lose!!&quot;)<br><br><br>check_win(&quot;rock&quot;, &quot;paper&quot;)";0
eWRfhZUzrAc;221;"<a href=""https://www.youtube.com/watch?v=eWRfhZUzrAc&amp;t=1764"">29:24</a>, i don&#39;t really understand what he wants from me. He is kinda too fast for me to follow, Can anybody explain what he means. I can&#39;t really follow up that fast";0
eWRfhZUzrAc;222;"starting with a task felt off putting . it was also a bit rushed.. by definition a beginner is supposed to be shown something more than once... anyway,i&#39;ll go over the video multiple times or look for another teaching video";1
eWRfhZUzrAc;223;"hi im learning A LOT with your videos, I am an industrial engineer and want to give my career a twist. I&#39;ve always found coding fascinating and I know I can make it as a developer (and I will), I&#39;m just a little intimidated by the idea of getting started in the community (collaborating and stuff) as im a real beginner... any advice on how to get started on interacting with other software engineers? I think sharing  and collaborating with others might boost my learning greatly";0
eWRfhZUzrAc;224;"Let&#39;s always do alot of good ??";0
eWRfhZUzrAc;225;"please explain, if expense has three item, lambda did not work:   <br><br>from functools import reduce<br><br>expenses = [<br>    (&#39;Dinner&#39;, 80),<br>    (&#39;Car repiar&#39;,200),<br>    (&#39;Barber shop&#39;,20),<br><br>]<br>sum = reduce(lambda a, b: a[1] + b[1], expenses)<br>print(sum)";0
eWRfhZUzrAc;226;im watching this until the end at 3 am;1
eWRfhZUzrAc;227;"Haven&#39;t coded since 1984, writing in BASIC on my Timex Sinclair 72K computer! Love how you started with the rockpaoerscissors game. Python actually reminds me of BASIC. Anyway, love your teaching so far!";3
eWRfhZUzrAc;228;I started using replit but when I input my code it does not display in the console it just have a check mark is there any resolution for this ?;0
eWRfhZUzrAc;229;Thanks!;1
eWRfhZUzrAc;230;??? ???? ???????????????? ?? ?????????? ?? ???????? ?????????????? ?????????? ??? ??????? ?? ???????;1
eWRfhZUzrAc;231;Lol;0
eWRfhZUzrAc;232;not for beginners;1
eWRfhZUzrAc;233;So kind of steve jobs to come back to life just to teach us python!! <br>A legend ????;1
eWRfhZUzrAc;234;number data types;0
eWRfhZUzrAc;235;"<a href=""https://www.youtube.com/watch?v=eWRfhZUzrAc&amp;t=3877"">1:04:37</a> My second grade teacher told us that the comparison sign looks like an alligator eating the bigger number. Hope this helps.";0
eWRfhZUzrAc;236;I deleted all my video games and social media I just want to do something productive with my life for once <br>Thanks for making this video;4
eWRfhZUzrAc;237;"WOW, what a disorganised, unstructured, manic first 25min that was - IMHO. I think I&#39;ve had enough of that! Off to find a course that suits my learning style better. ??";1
eWRfhZUzrAc;238;Steve Jobs came back to teach us python, what a guy ?????;1
eWRfhZUzrAc;239;"<a href=""https://www.youtube.com/watch?v=eWRfhZUzrAc&amp;t=720"">12:00</a>";0
eWRfhZUzrAc;240;Solo quien está lleno de prejuicios ve el color de la piel en una persona.;0
eWRfhZUzrAc;241;"Sir, you&#39;re a hero";1
eWRfhZUzrAc;242;How do people watch these and learn. what do you guys study for fundamentals?;2
eWRfhZUzrAc;243;nice;0
eWRfhZUzrAc;244;First time coder noob. I found this pretty hard to follow…am I dumb?;2
eWRfhZUzrAc;245;thank you;1
eWRfhZUzrAc;246;great video;1
eWRfhZUzrAc;247;"I teach languages and wow.... you&#39;re so far, the best teacher for this aspiring Pythoner!";2
eWRfhZUzrAc;248;"Hi @beau, it is &quot;List comprehension&quot; and not &quot;List compression&quot;, isn&#39;t it?";0
eWRfhZUzrAc;249;Random comment while watching this to study for a final exam: I’m enjoying the jokes along the way lol;1
eWRfhZUzrAc;250;perfect;0
eWRfhZUzrAc;251;the blackjam game makes my head dizzy. am i too noob for this??;0
eWRfhZUzrAc;252;??????;0
eWRfhZUzrAc;253;The first example of rock, paper, and scissors is not complete for checking the winner,  but the tutorial is wonderful;0
eWRfhZUzrAc;254;"For the rock paper scissors program, did anyone else do,<br><br>def check_win(player, computer):<br>  print(f&quot;You chose {player} and the computer chose {computer}&quot;)<br>  if player == computer:<br>    return &quot;DRAW!&quot;<br><br>  elif player == &quot;rock&quot; and computer == &quot;scissors&quot;:<br>    return &quot;Rock beats scissors, YOU WIN!&quot;<br><br>  elif player == &quot;paper&quot; and computer == &quot;rock&quot;:<br>    return &quot;Paper beats rock, YOU WIN!&quot;<br><br>  elif player == &quot;scissors&quot; and computer == &quot;paper&quot;:<br>    return &quot;Scissors beats paper, YOU WIN!&quot;<br><br>  else:<br>    return computer + &quot; beats &quot; + player + &quot; you lose. D;&quot;<br><br>instead of having alternatives for both wins and losses? Feels simpler. Also, is there a way to set a variable as higher than another? What I initially tried earlier and failed was to do was make <br><br>rock &gt; scissors, and so on. Have not watched the full vid yet, just wondering.";0
eWRfhZUzrAc;255;What is python? Means;0
eWRfhZUzrAc;256;"I get indentation Error? dont know why, I use the same code as in video:<br><br>def get_choices(): <br>player_choice = &quot;rock&quot;<br>computer_choice = &quot;paper&quot;<br><br>return computer_choice<br><br>choices = get_choices()<br>print(choices)";0
eWRfhZUzrAc;257;"<a href=""https://www.youtube.com/watch?v=eWRfhZUzrAc&amp;t=9180"">2:33:00</a>";0
eWRfhZUzrAc;258;"The way I was taught to see the difference between &lt; and &gt; was to remember that the large side of the symbol was facing the largest number. So with &gt; we are checking if the number to the left is greater than the number to the right because the large side is facing that number. Another way of seeing it is that the symbol is trying to eat one of the numbers and it wants to eat the largest piece of the pie.";15
eWRfhZUzrAc;259;AWESOME;0
eWRfhZUzrAc;260;Having issues with my black jack games. Everything seems to work except when I hit play and input a number of games, my code calculates winner and loser without ever invoking the choice or hit or stand. Where am I going wrong;0
eWRfhZUzrAc;261;"Hello everyone,<br>Does anybody know where can I find the Blackjack code ?<br>I wrote it along Beau but I keep getting errors and can&#39;t find where I&#39;m making a mistake.<br>Thanks!";0
eWRfhZUzrAc;262;Replit is not generating the output. But when I copy the code to another python compiler, it was working fine.;0
eWRfhZUzrAc;263;"day1 <a href=""https://www.youtube.com/watch?v=eWRfhZUzrAc&amp;t=1265"">21:05</a>";0
eWRfhZUzrAc;264;"<a href=""https://www.youtube.com/watch?v=eWRfhZUzrAc&amp;t=141"">02:21</a>";0
eWRfhZUzrAc;265;"Great tutorial! I&#39;m honestly disappointed the final project is an incomplete form of Blackjack but I guess for beginners it&#39;s appropriate. Now I want to add to my project to build a true Blackjack game, including 3 to 2 payouts lol";0
eWRfhZUzrAc;266;"Can I follow this guide with pycharm too? Since I don&#39;t know anything";0
eWRfhZUzrAc;267;hi ? am a new programmer do you guys have any advice for me and is it good to start coding with html;1
eWRfhZUzrAc;268;you could make it more understandable if you used some kind of pen for showing the explanation and what was happening when a code is run. apart that the class is very interesting and i loved attending it;0
eWRfhZUzrAc;269;Haha did anyone else hear the scream at around 26 min?;0
eWRfhZUzrAc;270;??;0
eWRfhZUzrAc;271;"<a href=""https://www.youtube.com/watch?v=eWRfhZUzrAc&amp;t=1530"">25:30</a>";0
eWRfhZUzrAc;272;replete does work for me?what do I do?;0
eWRfhZUzrAc;273;"Can anyone help me? My game is working, but both dealer cards show. I worked through this with the video tried to look back for some typos, ran it through the debugger and can&#39;t find my mistake. Index will obviously be 0 for first card, I know <a href=""http://self.dealer/"">self.dealer</a> is True because it is correctly printing &quot;Dealer&#39;s hand&quot;, using debugger show_all_dealer_cards is false, and I don&#39;t think I seen self.is_blackjack in debugger but that should be false in the cases where the cards are still showing. Idk how to find the error, but I will keep trying for the time being. Any help greatly appreciated.";0
eWRfhZUzrAc;274;This as been doctord and it can not only be noticed via straightforward mental awareness but via sound the I would bet if you slow down the audio you would understand;0
eWRfhZUzrAc;275;Wow ... just revising the concepts for my new project. I code in java and cpp. Came here to revise python;0
eWRfhZUzrAc;276;"i need help guys this message kepps pupping up when ever i try to RUN the Cod<br>File &quot;/home/runner/Python/<a href=""http://main.py/"">main.py</a>&quot;, line 5<br>    return computer_choice<br>    ^^^^^^^^^^^^^^^^^^^^^^<br>SyntaxError: &#39;return&#39; outside function";0
eWRfhZUzrAc;277;great;0
eWRfhZUzrAc;278;"at <a href=""https://www.youtube.com/watch?v=eWRfhZUzrAc&amp;t=657"">10:57</a> timestamp why we need to do this can&quot;t we just do print hi";0
eWRfhZUzrAc;279;"Day One: <a href=""https://www.youtube.com/watch?v=eWRfhZUzrAc&amp;t=2925"">48:45</a>.";0
eWRfhZUzrAc;280;i wont lie i think the freecodecamp  course  is better let me know if im wrong;0
eWRfhZUzrAc;281;Great!;1
eWRfhZUzrAc;282;"<a href=""https://www.youtube.com/watch?v=eWRfhZUzrAc&amp;t=1914"">31:54</a>";0
eWRfhZUzrAc;283;can i have a hat?;0
eWRfhZUzrAc;284;"&quot;beau&quot;, &quot;syd&quot;, &quot;quincy&quot;      if you know, you know";0
eWRfhZUzrAc;285;I clicked on this thinking you were going to teach us how to have a pet python.;0
eWRfhZUzrAc;286;This guys sounds like corl the youtuber, missed corl :( this guy better though;0
eWRfhZUzrAc;287;i want to learn;0
eWRfhZUzrAc;288;I want to learn programming but it seems very complicated;0
eWRfhZUzrAc;289;Can someone give an example where you would use enums?;0
eWRfhZUzrAc;290;"I gotta say, i&#39;m new to Python and this is extremely useful. I do find it a tad convoluted however it did give me much insight into how classes and objects come together in a code. Thank you much sir.";8
eWRfhZUzrAc;291;Python Learning Day 1 - 5.10.2023;0
eWRfhZUzrAc;292;Love the jokes put in at the bottom;0
